ID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B80	B81	B82	B83	B84	B85	B86	B87	B88	B89	B90	B91	B92	B93	B94	B95	B96	B97	B98	B99	B100	B101	B102	B103	B104	B105	B106	B107	B108	B109	B110	B111	B112	B113	B114	B115	B116	B117	B118	B119	B120	B121	B122	B123	B124	B125	B126	B127	B128	B129	B130	B131	B132	B133	B134	B135	B136	B137	B138	B139	B140	B141	B142	B143	B144	B145	B146	B147	B148	B149	B150	B151	B152	B153	B154	B155	B156	B157	B158	B159	B160	B161	B162	B163	B164	B165	B166	B167	B168	B169	B170	B171	B172	B173	B174	B175	B176	B177	B178	B179	B180	B181	B182	B183	B184	B185	B186	B187	B188	B189	B190	B191	B192	B193	B194	B195	B196	B197	B198	B199	B200	B201	B202	B203	B204	B205	B206	B207	B208	B209	B210	B211	B212	B213	B214	B215	B216	B217	B218	B219	B220	B221	B222	B223	B224	B225	B226	B227	B228	B229	B230	B231	B232	B233	B234	B235	B236	B237	B238	B239	B240	B241	B242	B243	B244	B245	B246	B247	B248	B249	B250	B251	B252	B253	B254	B255	B256	B257	B258	B259	B260	B261	B262	B263	B264	B265	B266	B267	B268	B269	B270	B271	B272	B273	B274	B275	B276	B277	B278	B279	B280	B281	B282	B283	B284	B285	B286	B287	B288	B289	B290	B291	B292	B293	B294	B295	B296	B297	B298	B299	B300	B301	B302	B303	B304	B305	B306	B307	B308	B309	B310	B311	B312	B313	B314	B315	B316	B317	B318	B319	B320	B321	B322	B323	B324	B325	B326	B327	B328	B329	B330	B331	B332	B333	B334	B335	B336	B337	B338	B339	B340	binSize
Ldah-NM_001167767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.401	0.824	0.206	0.206	0	0.618	0.412	0.206	0	0.618	0	0.412	0.206	0	0	0.618	1.442	0.824	0.618	1.236	1.854	0.824	3.09	0.618	0.824	0.412	0.824	3.296	7.416	1.854	4.12	3.708	2.06	2.678	4.12	0.824	2.472	3.914	2.266	7.21	3.09	3.502	2.884	3.09	1.648	0.824	2.06	0.618	6.386	0.824	2.266	0.206	2.266	2.884	1.442	3.09	3.438	2.536	3.09	0.824	1.03	1.648	2.472	5.15	0.824	1.442	1.854	0.824	0.824	0.824	0.412	1.854	1.442	4.326	2.266	1.442	3.296	4.326	1.442	1.854	0.206	0.206	0.824	2.266	1.648	3.502	3.914	1.442	2.266	5.768	2.884	1.854	7.21	3.708	4.532	1.648	3.296	3.502	2.472	3.708	9.27	1.442	2.266	2.266	0.412	1.648	1.442	2.266	1.442	4.12	0.618	0.206	5.562	3.09	3.296	1.854	2.678	3.708	0.618	4.12	1.648	3.09	3.09	1.03	2.112	0.979	3.708	5.15	0.618	0.824	3.296	0.618	0.618	2.884	0.824	1.442	1.648	2.266	3.296	4.326	2.472	4.12	1.03	1.442	1.854	2.06	3.09	2.266	5.974	6.386	3.708	2.884	1.442	3.502	2.472	5.562	1.854	0.412	1.03	0.824	0.412	0	0	2.06	1.854	1.03	3.09	1.03	2.06	3.296	1.03	2.884	1.236	3.296	2.266	2.06	5.15	2.884	3.708	0.618	2.678	2.266	2.472	1.854	1.648	2.884	1.442	4.738	1.03	5.15	4.217	2.787	1.648	3.502	5.356	1.442	1.03	4.668	3.984	12.36	1.648	1.236	1.648	0.412	0.824	1.03	2.266	1.03	1.03	0.824	2.06	2.266	1.854	1.442	5.974	3.09	2.884	0.206	1.03	0	0	0.206	0	0	0	1.648	1.854	0.206	0.412	1.648	1.442	0.206	1.442	0.824	0.206	1.03	2.06	1.236	1.03	1.442	0.206	0.412	0	0	0.206	0.412	0	0.206	0.824	1.648	1.236	0.206	0.618	0.206	0	1.854	0.824	0	0.412	0	0.412	1.648	2.472	1.236	0.618	0	2.06	0.412	0.412	0.618	0	0.206	0.412	0.206	1.236	1.03	0	0	0.824	0.412	50:60,388.17:200,50:80
Lmntd2-NM_028050	0.824	0.824	0.824	0.618	1.236	1.03	0.206	0.412	1.03	1.442	2.266	0	0.206	0.618	2.266	1.236	2.472	2.266	0.412	1.648	1.854	1.648	1.442	0.618	0.206	0.412	1.03	2.06	21.013	3.502	4.738	8.034	4.12	3.09	0.824	1.236	0.824	1.03	1.236	1.03	0.412	0.618	0.206	0.206	0.824	1.236	0	0	1.03	0	0	0.618	0.412	1.854	0.618	0	0.412	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0.412	0	0	0.412	0.293	0.119	0	0.206	0	0	0	0	0	0.412	0	0.618	0.412	0	0.206	0	0	0	0.412	0	0	0	0	0	0	0	0.074	0.132	0.206	0	0	0	0.206	0	0.412	0	0	0	0.206	0	0	0	0.288	0.33	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0.618	0	0	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0.618	0.206	0	0	0	0	0	0	0	0	0	0.206	0.412	0	0.412	0	0	0.488	0.13	0.206	0.812	0.012	0	0	0	0.206	0	0	0.206	0	0	0	0	0.206	0	0.206	0	0	0	0.206	0.206	0	0	0.206	0	0	0.181	0.025	0	0	0	0.206	0.824	0	0.206	0.824	0	0	0	0.412	0	0	0	0	0	0.206	0.206	0.206	0.206	0	0.206	0.206	0.206	0.002	0.204	0	0	0.206	0.412	0	0	0	0	0.412	0.206	0.412	0.206	0	0.206	0	0.206	0	0.412	0.206	0.206	0.206	0.206	0	0	0	0	0.618	0.824	0.618	0.206	0	0	0.412	1.03	0.412	0.206	0	0	0	0	0.412	0	0.412	0.206	0	1.03	0.618	0.206	0.412	0	0.412	1.03	0.206	0.824	0.412	1.03	0.206	0.412	0.206	0.206	0.412	0	0	0.206	0.206	0.206	0	0	0	0.206	1.03	0.206	1.442	2.266	1.442	0.618	1.854	5.562	0.824	0.412	0.206	0.206	0.206	0.824	0.618	0.412	1.03	0	0.618	0.206	0.206	0	2.266	1.236	1.03	0.412	0	0.206	0.206	0.824	50:60,20.19:200,50:80
Lsr-NM_001164184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.206	0	0.206	0	2.472	1.854	0.412	0.206	0	0	0.824	0.412	0.206	0	0	0	0	0	0	5.768	104.857	0.824	2.678	13.596	1.236	0.824	0.206	0.206	0.824	0.824	0.618	0.618	0	0.618	0.618	0.412	0	0.206	0	0.618	0.412	0.206	0.206	0.824	0.412	0.206	0	1.03	0.618	0.412	1.442	1.442	0.206	0.412	0.206	6.386	0.618	1.648	2.06	0.206	0.412	0.824	0.412	0.618	4.944	4.326	0.824	2.678	1.236	0.824	0.206	1.236	0.618	1.236	2.06	1.442	2.884	0.206	0.618	3.502	0.206	0.412	0.412	0.618	4.738	2.266	0.824	1.03	1.442	0.618	1.03	3.296	2.06	3.708	1.442	1.03	2.266	1.648	2.472	8.24	1.236	1.03	0.206	2.06	1.442	1.442	1.236	3.914	1.03	4.12	1.03	1.648	0.824	0.824	0.412	1.03	0.206	0.412	0	1.03	2.884	0.824	1.854	0.412	0	0.206	1.648	1.648	0.206	1.339	0.309	0	1.442	3.09	0.412	0.618	0.618	0	0.206	0.412	1.442	0.618	0.206	1.854	0.412	0.412	0.412	0	0	0.618	1.648	1.442	1.236	0.824	0.824	0.721	4.017	2.266	1.442	1.236	1.236	0.206	1.03	0.824	2.884	1.236	0.824	0.412	1.03	2.472	9.888	1.03	1.442	2.678	4.12	0.824	2.266	4.532	2.472	1.442	1.648	2.06	3.502	1.236	0.412	0.412	0.412	2.884	3.09	1.442	0.618	2.884	2.678	2.06	2.678	3.296	4.944	1.648	1.236	0.618	1.03	2.884	0.412	0.824	0.412	0.412	1.854	1.648	2.266	0.824	3.09	2.678	3.914	1.854	4.944	4.738	15.45	16.892	2.884	0.206	0	1.854	8.652	10.094	1.442	0	0	0.206	0.412	0.618	1.03	0.206	0	0	0	0.412	0.206	0.206	0.412	0.412	0	0	0	0	0.206	0	0.206	0.206	0	0	0	0	0	0	0	0	0	0	0.206	3.296	2.06	3.914	1.648	0.206	0.206	0.412	0	0	0.206	0.412	0.412	1.03	0.412	0.824	0	0	0	0.618	1.03	0	0.412	2.266	0.412	0.824	0	0.206	0.206	0.206	0	0	1.442	1.442	1.236	0.206	0.412	0.206	0	0	0.412	50:60,78.5:200,50:80
Ltbp1-NM_019919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0.206	0	0	0	0.412	8.858	0.824	1.236	3.502	2.266	2.884	3.296	3.09	4.532	1.03	3.09	3.296	1.442	1.854	2.472	3.708	1.854	2.06	4.12	2.06	0.412	0.824	5.562	1.854	0.618	2.472	2.678	2.266	1.236	0.824	0.618	2.266	1.442	3.502	3.296	1.03	3.09	2.472	2.06	3.296	0.824	0.824	3.296	1.03	2.266	1.236	2.884	2.266	1.442	0.824	1.442	1.442	1.854	2.266	4.738	0.824	1.236	1.03	2.266	3.502	2.472	2.472	2.678	4.944	1.236	1.03	2.884	0.618	0.824	1.442	1.236	0.618	2.472	1.854	0.618	1.442	3.708	2.266	2.266	0.412	1.854	1.442	1.236	1.03	2.472	2.884	2.678	3.09	3.09	4.944	2.884	3.296	3.708	1.854	2.266	2.472	3.502	1.648	2.678	4.12	2.06	1.442	2.884	3.914	3.296	2.266	2.06	1.854	2.678	0.824	3.296	0	0.206	2.266	0.618	1.648	1.648	2.884	2.06	3.914	4.532	2.678	2.472	3.708	1.236	3.502	4.944	3.296	3.708	1.236	1.442	2.06	2.06	1.442	2.06	1.236	1.236	1.854	1.236	3.09	2.06	2.472	4.532	1.854	1.854	2.884	3.708	1.648	1.854	1.03	2.266	2.678	3.914	3.708	1.854	3.502	3.09	1.442	3.296	2.266	2.472	0.824	2.06	2.06	0.824	2.266	2.472	0.618	2.266	2.678	0.412	2.266	3.296	2.472	0.412	3.296	2.472	1.648	2.06	0.824	2.06	1.648	4.326	2.472	2.266	1.854	3.296	3.914	1.236	2.678	2.884	1.648	2.266	2.571	2.373	3.296	2.266	2.678	2.884	3.296	0	0.206	0.824	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618	0.206	0	0.206	0	0	0	0.206	0.206	0	0	0	0	0.206	0	0	0	0	0	0.824	0	0	0	0	0	0	0.206	0	0	0.206	0.206	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0.412	0	0.206	0.206	0	0	0.206	0	0	0	0	0	0	0	50:60,1934.92:200,50:80
Ly6c1-NM_001252055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,19.115:200,50:80
Ly9-NR_102726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,93.61:200,50:80
Map3k7-NM_172688	0	0	0	0	0.412	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.206	0.412	0.412	0	0	0	0	0	0	0	0	4.12	2.678	0.412	0.618	4.12	3.626	1.112	0.618	0.618	0.206	0	0.206	0.824	1.442	0	1.36	0.7	2.472	2.884	1.236	1.854	1.442	1.236	2.06	1.442	1.236	1.854	1.236	1.236	0.824	1.236	0.412	4.12	0.412	3.502	2.472	2.884	1.442	0.618	1.03	4.944	1.648	0.824	9.27	1.03	3.296	2.266	1.442	2.472	1.236	1.442	2.678	1.442	1.854	2.019	2.719	0.824	2.925	5.109	3.708	2.678	3.296	2.266	3.502	5.768	2.472	1.236	2.06	1.03	0.618	2.266	0	0	0	1.03	0.206	4.326	3.502	0.824	4.326	9.064	0	0	0	3.708	4.12	3.296	4.944	5.562	1.442	1.648	2.472	8.652	2.678	0.618	3.296	4.326	1.648	4.326	2.472	1.648	1.442	3.502	2.678	3.09	1.236	5.974	3.09	3.914	1.442	2.266	2.678	4.738	3.914	2.884	3.502	1.236	3.502	3.502	3.502	2.266	1.442	4.738	8.858	1.03	4.532	4.12	1.03	1.03	2.884	1.854	2.884	1.03	1.648	0.412	0.206	1.236	2.266	0.206	1.648	1.03	1.03	3.708	3.914	0.824	1.03	7.622	2.06	1.442	4.326	7.004	4.326	3.708	5.15	2.266	2.678	7.004	6.592	2.678	0.618	2.925	3.461	3.708	2.06	1.854	3.708	4.326	4.12	3.296	1.03	2.472	1.648	2.06	0.824	1.236	2.678	3.296	2.472	1.854	3.708	4.326	4.532	1.442	1.854	2.472	5.768	4.944	7.416	1.854	5.562	1.236	2.06	2.884	2.266	4.12	2.06	2.472	8.034	2.06	2.06	4.326	0.824	2.678	5.356	0.412	0.206	2.06	3.914	3.708	2.266	1.854	1.236	0	0	0	0	0.206	0	0	0	0	0	0.206	0	0.412	0	0	0	0	1.03	2.884	2.678	1.648	0.412	0.618	0	0.412	1.442	0.618	0	0.618	0.618	0.206	1.03	1.648	0	0.206	1.854	1.854	1.442	1.854	0.824	2.06	1.648	1.442	2.06	0.824	0.824	0.206	3.914	0.824	1.236	1.442	2.266	1.648	1.03	2.472	1.854	1.854	0.824	1.236	0.824	2.266	1.236	2.884	2.266	2.678	1.236	0.618	0.618	6.18	1.03	0.824	0.412	50:60,296.8:200,50:80
Mapk7-NM_011841	0	0	0	0	0	0	0.206	0	0	0	0	0.206	0.206	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0	0.206	1.236	0.824	0.824	0.618	0	0	0	0	0	0	0.412	0.412	7.457	6.963	3.708	3.914	0.752	0.896	0	0	0.206	0.206	0	0	0	0.206	0	0	0.206	0	0.412	0	0	0.206	0	0	0	0.206	0	0	0	0	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0.34	0.072	0	0.098	0.108	0.206	0.206	0.206	0	0.206	0.082	0.536	0	0	0	0	0	0	0.206	0	0.206	0	0	0.206	0.412	0.206	0.206	1.03	0.412	1.648	0	0	0.206	0.206	0.206	0	0	0	0	0	0	0.206	0	0.618	0	0.206	0	0	0	0.412	0	0.618	0.206	0.618	0.618	1.03	2.266	0.546	0.484	0.412	0.206	0.206	0.206	0	0	0.52	0.51	0	0.206	0	0.206	0	0.206	0.973	1.499	0.824	1.648	0.412	0	0.206	0.206	0	0.206	1.648	0.206	0.412	0.206	0.206	0.824	0.824	0.412	0.412	0	0	0	0	0.206	1.648	0.412	1.442	0.206	0.206	0.35	0.68	0.618	0.824	0	0.412	0.206	0.618	0	0	0.206	0.412	0	0.469	0.355	0.17	2.529	0.803	0.206	0.793	0.69	0.783	0.824	1.03	1.854	1.56	2.292	0.912	2.034	1.854	0.402	1.864	1.133	0.515	0	0.412	0.824	1.442	1.442	0.618	1.174	0.268	0.412	0.824	0.206	0	0	0	0.206	0	1.03	0.206	0	0.618	1.854	1.854	1.648	2.884	8.24	3.09	2.472	1.648	0.206	2.678	2.472	1.03	4.326	2.678	0.412	0	1.03	1.236	1.03	0.412	0.824	1.236	0	0.206	0.618	0	0.618	0	0	0	0.206	0	0	0	0.206	0	0	0.206	0	0.206	0.206	0	0	0	0	0	0	0	0	0	0.206	0.206	0.412	0	0	0	0	0	0	0.206	0	0.206	0	0	0	0	0.206	0	0.206	1.854	1.236	0	0	0	0	0.206	0	0	0	50:60,27.275:200,50:80
Mapk8ip1-NM_001202445	0.206	0	0.206	0.206	0.206	0.206	0	0.206	0.412	0.206	0.206	0.618	0	0	0	0	0	0.206	0	0.206	0	0	0	0	0	0.412	0.412	0	0	0.206	0	0.412	0.412	0.206	0	0	0	0.206	0.206	0.618	0	0.618	0.618	0.206	0	0.206	0.618	0.618	0	0.412	0	0	0	0	0.206	0	0	0	0	0.206	0	0	0.206	0.412	1.03	1.648	0.206	0.206	0	0	0	0.206	0	0.412	0	0	0	0	0	0	0	0	0.206	0.206	0.412	0.206	0.412	0.412	0	0	0	0	0	0.618	0.412	0	0.206	0	0	0	0	0	0	0	0	0	0	0.412	0	0	0.206	0.206	0	0	0	0	0	0.206	0	0.206	0.206	0.412	0.206	0	0.206	0	0.412	0	0	0.412	0.412	0	0	0	0	0	2.06	0.824	0.412	0	0	0	0	0	1.442	0	1.03	0.824	0.824	0.618	0.206	0.618	0.412	0.206	0.412	0	0	0.412	0.206	0.412	0	0	0.206	0	0.206	0.206	0	0	0.206	0.206	0	0.206	0.206	0	0	0.618	0	0.206	0	0	0	0	0	0	0	0.206	0.206	0	0	0.618	0	1.442	0	0	0.412	0.412	0	0.206	0	0.206	0.412	0.206	0.618	0.206	0	0.206	1.03	0.19	0.016	0.412	0	0	0	0.206	0	0.412	0.824	0.618	0.618	0	0	0.305	0.107	0	0	0.412	0	0	0	0	0	0.206	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0.412	0	0.618	0.412	0	0	0	0	0	0.206	0	0.206	0	0.206	0	0.824	0.618	0	0	0.206	1.03	0.618	0.412	0	1.442	0.824	0.412	0.412	0.412	0.206	0	0	0.824	0.824	1.03	0	0.412	0	0	0	0.618	0.618	0.206	0	0.412	0.206	0	0	0.618	1.03	0.206	0.412	0.824	0.618	0.206	1.03	0.206	0.206	0	0.618	0	0.618	1.236	1.648	0.206	0.618	0.206	0.824	0	0	0.206	0.618	0	0	0	0.618	0.618	0	0.206	0.206	0.824	0.206	0.206	0.412	0.618	0.206	0	0	0	0.206	0.412	0	0.618	0.412	0	0	50:60,45.04:200,50:80
Mapk9-NM_001163672	0.206	0	0.412	0.206	0	0.206	0.206	0.206	0.206	0	0	0.206	0.206	0.618	0.618	1.03	0.618	0.206	0.412	0	0.618	0.206	0.412	0.206	0.412	0	0.206	0.412	0	0.412	0.412	0	0.206	0	0.206	0.412	0.206	0	0	0.618	0	0	0	0	0.206	0	0	0.206	0	0	0.206	0	0.206	0	0	1.648	0.618	0	0	0	0.618	2.06	0.412	0.206	0.206	0.206	0	0	0.412	0.412	0	1.03	0.127	0.491	0.479	0.551	0.824	0.824	1.854	0.824	0	1.236	0.618	1.648	0.412	1.03	2.678	1.236	0	1.442	2.472	0.618	0.618	4.12	2.266	0.412	0	0.618	1.442	1.442	0.824	2.472	0.618	1.03	0.824	0.824	1.648	0.412	0	3.09	0.618	1.648	0.824	1.442	1.03	4.944	0.618	1.442	2.06	0.618	2.195	1.513	0	0.618	0.206	0.824	0.824	1.03	0	0.824	3.502	4.12	1.648	0.412	1.03	0.206	0	0	1.236	0.206	1.03	0.412	0.618	0.824	0.824	0.824	1.236	2.472	0.618	0.206	0.824	1.03	0	0.206	0.824	1.854	0.206	0.618	0.206	1.03	0.618	0.206	0.618	1.236	4.12	3.502	5.15	2.884	1.648	1.648	0.412	3.09	2.266	0.412	0.824	1.648	1.236	1.648	0.412	1.854	3.502	0.618	0.824	0.206	0.618	3.502	1.03	2.472	0.412	1.236	1.752	2.986	1.648	0.412	3.914	1.236	4.326	8.24	3.708	1.648	1.236	0	1.648	0.824	2.06	0.206	0.206	1.236	0.618	2.112	10.867	2.884	5.768	5.15	2.884	4.326	0.824	0.412	3.8	3.41	2.266	1.236	1.648	1.854	2.591	2.148	4.12	3.09	0	2.472	2.678	0	0.412	3.296	0.618	0.824	2.06	0.412	3.502	2.884	1.236	0.824	2.266	1.03	1.854	2.678	0.412	2.266	1.648	1.236	2.678	1.648	1.03	0.797	1.057	1.854	1.03	1.854	3.296	1.442	0	0.412	0	0	0.618	0.206	0.618	0.618	1.03	0.618	0.618	0	0	0.824	0.618	0.206	1.236	0.618	1.236	1.03	0	0	0.206	0	0.206	0.206	0	0.206	0.618	1.442	0.618	0.412	0.412	0.206	0	0	0	0	0.412	0.206	0.412	0	0.206	0.206	0	0.206	0	1.236	0.206	0.824	0	0	0	0	0.206	0	0.206	1.03	3.296	1.442	1.236	0	0.618	0.618	0.618	0.206	0.206	0.206	0	0	0	0.206	0.206	1.03	1.03	0	1.854	0	0	0	50:60,198.355:200,50:80
Matk-NM_001285855	0	0	0.412	0.206	0	0	0.618	0	0.412	0	0	0	0	0	0.206	0.412	0.206	0	1.236	1.236	0	0.412	0.206	0	0.206	0	0	0	0	0.412	0.206	0.206	0.206	0.206	1.03	0.206	0.618	0.206	0	1.442	0.618	1.03	1.854	1.03	0	0.412	3.09	2.06	0.618	0	0.618	0.412	0.206	0	0.412	0.824	0.206	0.206	0.618	0.618	2.678	0.412	0	0	0	0	0.824	0.412	1.236	1.648	0.412	1.648	2.472	1.236	0.412	1.442	4.12	1.648	1.648	0.412	0	0.618	0.412	0.824	0.618	0	1.03	0.412	0.58	0.45	0	0	0.412	0.206	0.618	0.824	0.206	0	0.412	0	0	0.206	0.412	0.206	0	0.412	0.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275	0.137	0	0	0	0	0	0.824	0	0	0	0	0.206	0	0	0.412	0	0.206	0	0.412	0	0	0.206	0	0	0.412	0	1.03	0.412	0	0	0.618	0.206	0.618	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0.618	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0.206	0	0	0	0.206	0.206	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0.206	0	0	0	0	0	0	0	1.03	0.618	0.206	0	0.206	0.206	0	0.206	0.206	0.206	0	0	0	0	0	0.206	0.206	0	0.412	0.206	0	0.206	0.206	0	0	0	0	0.206	0	0	0.073	0.133	0	0	0	0	0.412	0	0	0.412	0.206	0	0	0	0	0	0	0.206	0.206	0	0	0	0	0	0	0	0	0.412	0	0.824	0.206	0	0	0.206	0	0	0.206	0	0.206	0.206	0.618	0	1.03	0.412	0	0	0.206	0.206	0.206	0.618	0.412	0.206	0	0	0	0	0.206	0	0	0	0	0.412	0.206	0	0	0.206	0	0	0	0	1.03	0.206	0.412	0.206	0	0.618	0.206	0	0	0	0	0.412	4.326	0.618	0	0	0.206	0.618	50:60,50.235:200,50:80
Matn2-NM_001358780	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0.412	25.751	0.206	0.206	0.206	1.648	0.206	0.618	0.412	1.03	0.618	0.618	0.206	0.206	0.618	0.618	0	0.618	0.412	0.412	0.206	0.206	0.206	0.412	0.206	2.06	0.206	0	1.648	0.824	0.412	0.618	0.206	0.206	0.824	0	1.03	0.618	1.03	1.03	0.618	0.618	0.618	0	0.824	1.236	1.442	1.03	0.206	0.824	0.412	0.412	0.412	0.412	0.824	1.03	1.03	0.618	0.824	0.412	1.03	0.618	1.854	0	1.236	0.618	1.236	0.206	1.442	0.412	0.206	0	0.206	0	0.206	0	0	0.206	0.206	0	0.206	1.03	0.206	0	0	0.206	0.206	0	0	0.206	0.206	0	0	0	1.03	2.472	1.03	0.412	1.236	0	0.618	0	0.618	0.412	0.618	0.206	0.206	0.412	0.206	0.618	0	0	0.412	0	0	0.412	0.412	0	0.412	0	0.206	0.206	0.206	0	0.618	0	0.412	0	0	0.412	0.206	0.206	0	0	0.206	0	0	0	0.206	0.206	0.618	0	0	0.206	0.618	0.412	0.206	0.618	0	0.618	0.206	0	0	0	0.206	0.206	0.206	0.206	0	0.412	0	0.206	0	0.618	1.442	0.412	1.03	0.412	0	0	0.206	0	0	0	0.206	1.236	0.824	0.618	0.412	0	0.412	0.412	0.412	0	0	0	0.618	0	1.648	0.206	0.206	0	1.236	1.648	0	0.206	0.206	0	0	0.618	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0.206	0	0	0	0	0	0.206	0	0	0.206	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0.206	0	0	0	0	0.412	0.618	0.206	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,647.8:200,50:80
