ID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B80	B81	B82	B83	B84	B85	B86	B87	B88	B89	B90	B91	B92	B93	B94	B95	B96	B97	B98	B99	B100	B101	B102	B103	B104	B105	B106	B107	B108	B109	B110	B111	B112	B113	B114	B115	B116	B117	B118	B119	B120	B121	B122	B123	B124	B125	B126	B127	B128	B129	B130	B131	B132	B133	B134	B135	B136	B137	B138	B139	B140	B141	B142	B143	B144	B145	B146	B147	B148	B149	B150	B151	B152	B153	B154	B155	B156	B157	B158	B159	B160	B161	B162	B163	B164	B165	B166	B167	B168	B169	B170	B171	B172	B173	B174	B175	B176	B177	B178	B179	B180	B181	B182	B183	B184	B185	B186	B187	B188	B189	B190	B191	B192	B193	B194	B195	B196	B197	B198	B199	B200	B201	B202	B203	B204	B205	B206	B207	B208	B209	B210	B211	B212	B213	B214	B215	B216	B217	B218	B219	B220	B221	B222	B223	B224	B225	B226	B227	B228	B229	B230	B231	B232	B233	B234	B235	B236	B237	B238	B239	B240	B241	B242	B243	B244	B245	B246	B247	B248	B249	B250	B251	B252	B253	B254	B255	B256	B257	B258	B259	B260	B261	B262	B263	B264	B265	B266	B267	B268	B269	B270	B271	B272	B273	B274	B275	B276	B277	B278	B279	B280	B281	B282	B283	B284	B285	B286	B287	B288	B289	B290	B291	B292	B293	B294	B295	B296	B297	B298	B299	B300	B301	B302	B303	B304	B305	B306	B307	B308	B309	B310	B311	B312	B313	B314	B315	B316	B317	B318	B319	B320	B321	B322	B323	B324	B325	B326	B327	B328	B329	B330	B331	B332	B333	B334	B335	B336	B337	B338	B339	B340	binSize
Hoxa6-NM_010454	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,19.075:200,50:80
Hsd3b7-NM_133943	1.629	6.516	6.516	3.258	11.403	1.629	6.516	21.177	4.887	8.145	6.516	11.403	9.774	11.403	4.887	0	9.774	21.177	16.29	11.403	1.629	0	0	1.629	6.516	1.629	1.629	1.629	8.145	1.629	0	0	4.887	0	0	3.258	3.258	0	0	1.629	1.629	0	17.919	0	3.258	17.919	4.887	4.887	3.258	1.629	1.629	14.661	1.629	9.774	0	0	0	3.258	1.629	8.145	6.516	6.32	1.824	3.258	14.416	10.018	3.258	0	2.818	2.069	0	3.258	0	3.258	0	1.629	3.258	0	0	2.281	0.977	0	0	0	0	0	0	4.887	0	0	0	1.629	4.903	11.354	35.87	3.128	0.13	0	3.258	0	0	0	1.629	0	1.629	0	3.258	1.629	1.629	0	0	0	0	0	0	0	0	0	3.258	3.258	0	0	0	1.759	1.499	4.887	3.258	1.629	6.516	6.516	0	0	0	0	0	1.629	0	1.075	0.554	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	2.769	10.816	2.704	6.516	0	0	0	0	3.258	0	0	1.629	1.629	0	0	0	0	1.629	0	0	4.887	0.114	1.515	0	0	0	0	0	0	1.629	0	0	0	1.629	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	3.258	6.516	8.503	2.9	1.629	3.258	1.629	0	0	0	3.258	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0.44	2.818	0	0	0	0	0	0	0	0	0	4.887	0	0	1.629	0	1.629	1.629	0	3.258	9.774	3.258	4.887	0	11.403	0	16.29	4.887	0	24.435	8.145	3.258	4.887	0	0	6.516	0	0	8.145	0	0	0	0	0	3.258	0	0	1.629	0	0	3.258	6.516	0	0	1.629	0	0	4.887	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,15.97:200,50:80
I0C0044D17Rik-NR_151512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,26.83:200,50:80
Ifitm2-NM_030694	0	0	0	3.258	0	1.629	6.516	0	0	0	1.629	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	1.629	0	0	0	1.629	0	0	3.258	0	0	0	0	0	8.145	6.516	0	1.629	0	0	0	0	0	0	0	1.629	4.887	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595	2.663	3.258	0.342	1.287	0	0	1.629	9.774	0	1.629	0	0	0.586	1.043	1.629	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15	1.108	1.629	0	0	4.455	2.061	1.629	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	1.629	6.516	2.362	4.154	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	0	4.887	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.774	7.396	5.636	8.145	78.191	6.516	4.887	1.629	0	3.258	4.887	13.032	16.29	6.516	0	0	6.516	0	0	14.661	8.145	1.629	6.516	3.258	19.548	24.435	8.145	13.032	8.145	35.837	0	26.064	11.403	3.258	1.629	8.145	30.95	9.774	8.145	9.774	19.548	1.629	3.258	1.629	3.258	3.258	16.29	14.661	1.629	3.258	11.403	1.629	6.516	3.258	0	6.516	0	9.774	6.516	4.887	1.629	4.887	1.629	40.724	4.887	0	4.887	6.516	4.887	43.982	0	1.629	9.774	29.321	14.661	29.321	8.145	4.887	8.145	3.258	27.693	9.774	3.258	0	50:60,5.615:200,50:80
Ift140-NM_134126	0	0	0	0	0	0	0	0	0	1.629	0	3.258	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	4.887	1.629	0	0	0	0	0	0	0	0	0	0	0	0	3.258	109.141	29.321	13.032	6.516	11.403	11.403	6.516	4.887	0	14.661	11.403	4.887	3.258	0	1.629	8.145	6.516	1.629	6.516	0	13.032	8.145	3.258	3.258	9.774	1.629	3.258	6.516	14.661	3.258	4.887	8.145	9.774	14.661	6.516	3.258	9.774	4.887	6.516	3.258	22.806	0	6.516	8.145	3.258	13.032	8.145	3.258	9.774	4.887	3.258	6.516	4.887	0	3.258	4.887	6.516	0	1.629	6.516	4.887	4.887	6.516	4.887	0	0	6.516	14.661	11.403	0	6.516	11.403	0	1.629	1.629	11.403	3.258	1.629	9.774	9.774	1.629	3.258	1.629	1.629	0	3.258	1.629	3.258	4.887	3.258	3.258	4.887	1.629	3.258	3.258	0	3.258	1.629	1.629	4.887	0	1.629	1.629	1.629	1.629	0	0	1.629	1.629	3.258	1.629	1.629	3.258	1.629	0	1.629	0	6.516	3.258	6.516	6.516	3.258	0	0	6.516	3.258	6.516	4.887	6.516	6.516	8.145	1.629	6.516	0	8.145	4.887	8.145	3.258	3.258	3.258	3.258	0	9.774	3.258	1.629	3.258	4.887	4.887	3.258	0	8.145	1.629	3.258	1.629	1.629	4.887	3.258	4.887	6.516	6.516	5.962	24.988	26.064	6.516	22.806	9.774	8.145	9.774	13.032	8.145	1.629	11.403	1.629	1.629	0	21.177	1.629	3.258	6.516	8.145	4.887	1.629	11.403	11.403	9.774	1.629	0	0	1.629	1.629	3.258	8.145	4.887	1.629	4.887	0	3.258	8.145	4.887	6.516	0	0	1.629	1.629	0	0	3.258	0	1.629	0	1.629	0	0	0	0	1.629	1.629	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	11.403	0	0	0	0	0	0	0	0	0	4.887	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	1.629	3.258	0	0	0	0	0	0	0	0	1.629	0	0	1.629	9.774	0	0	0	1.629	0	1.629	0	0	0	50:60,417.06:200,50:80
Igsf1-NM_183335	0	0	0	0	0	0	0	0	0	0	0	0	0	4.887	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,45.08:200,50:80
Inpp4b-NM_001297591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	0	0	0	3.258	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	3.258	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	4.887	1.629	0	0	0	1.629	0	4.887	4.887	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	1.629	0	0	1.629	0	0	0	0	0	4.887	0	0	0	0	0	0	1.629	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,3900.045:200,50:80
Ipo5-NM_001360602	1.629	3.258	0	4.887	9.774	1.629	39.095	11.403	0	13.032	9.774	0	0	1.629	32.579	4.887	1.629	4.887	3.258	0	0	0	3.258	14.661	1.629	1.629	6.516	0	0	3.258	0	1.629	0	0	0	0	8.145	3.258	0	9.774	8.145	0	19.548	1.629	11.403	4.887	0	16.29	8.145	3.258	4.887	1.629	0	6.516	8.145	1.629	13.032	29.321	0	9.774	13.032	8.145	3.258	57.014	11.403	14.661	16.29	6.516	17.919	8.145	34.208	30.95	8.145	40.724	11.403	9.774	17.919	16.29	21.177	4.887	4.887	19.548	39.975	8.894	22.806	6.516	32.579	30.95	45.611	30.95	0	125.431	14.661	8.145	13.032	6.516	21.177	17.919	73.304	1.629	24.435	27.693	1.629	19.548	14.661	8.145	8.145	3.258	21.177	37.466	84.707	99.367	13.032	14.661	16.29	1.629	11.403	8.145	47.24	19.548	47.24	19.548	21.177	6.516	30.95	14.661	61.901	154.752	9.774	11.403	17.919	6.516	48.869	4.887	19.548	16.29	13.032	30.95	4.887	9.774	9.774	8.145	96.386	14.384	9.774	3.258	19.548	9.969	14.465	9.774	16.29	61.901	13.032	13.032	34.208	8.145	29.321	0	11.403	11.403	16.29	13.032	8.145	11.338	17.984	40.724	0	0	1.629	14.661	16.29	33.426	15.443	17.919	79.82	39.095	3.258	22.512	47.533	1.629	43.64	25.689	21.893	9.774	1.629	29.321	34.208	17.919	22.806	8.145	17.919	13.032	8.145	70.046	13.032	8.145	13.032	6.516	16.29	10.1	28.996	1.629	21.177	63.53	4.887	29.321	39.095	9.774	57.014	4.887	6.516	36.619	20.395	45.611	14.661	9.774	22.806	68.417	9.774	37.466	19.548	3.258	21.177	27.693	8.145	13.032	3.258	42.875	14.139	17.919	34.208	11.403	4.887	3.258	27.693	26.064	8.145	4.887	1.629	14.987	38.77	122.173	22.806	9.774	22.806	3.258	3.258	4.887	4.887	3.258	24.435	55.385	17.919	3.258	6.516	16.29	42.353	45.611	3.258	22.806	11.403	4.887	1.629	16.29	1.629	8.145	9.774	21.177	4.887	17.919	3.258	43.982	1.629	14.661	0	17.919	9.774	3.258	0	1.629	0	11.403	19.548	4.887	6.516	19.548	17.919	0	3.258	1.629	34.208	1.629	0	26.064	4.887	3.258	0	14.661	17.919	0	8.145	1.629	1.629	13.032	1.629	6.516	30.95	19.548	0	0	8.145	4.887	6.516	6.516	16.29	3.258	0	8.145	14.661	1.629	4.887	0	3.258	0	11.403	8.145	1.629	13.032	21.177	0	0	0	0	0	0	8.145	0	0	1.629	0	50:60,160.99:200,50:80
Ipo9-NR_151727	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	690.684	24.435	32.579	4.887	11.403	14.661	9.774	11.403	8.145	1.629	14.661	5.343	7.689	8.145	6.516	3.258	4.887	8.145	8.145	32.579	27.693	9.774	4.887	26.064	32.579	1.629	4.887	0.521	23.913	8.145	11.403	13.032	9.774	3.258	6.516	8.145	14.661	11.403	0	0	8.145	9.774	11.403	4.887	19.548	37.466	0	3.258	19.548	11.403	1.629	13.032	3.258	6.516	11.403	8.145	1.629	0	6.516	1.629	9.774	0	3.258	3.258	16.29	4.887	6.516	14.661	1.629	3.258	16.29	8.145	9.155	33.198	19.548	1.629	17.919	1.629	16.29	6.516	9.774	4.887	8.145	6.516	14.661	11.403	6.516	9.774	1.629	4.887	9.774	9.774	4.887	11.403	9.774	22.806	8.438	14.368	9.774	17.919	16.29	14.661	4.887	16.29	6.516	4.887	6.516	3.258	6.516	8.145	15.215	9.22	6.516	27.692	0	3.258	11.403	16.29	8.145	6.516	16.29	3.258	3.258	47.24	21.991	12.217	13.032	3.258	16.29	3.258	17.919	1.629	4.887	0	11.403	0	0	11.403	6.516	9.774	6.516	8.145	1.629	3.258	4.887	0	1.629	16.29	9.774	3.258	9.774	0	6.516	6.516	17.919	9.774	4.887	1.629	0	3.258	17.919	1.629	6.516	9.774	9.774	6.516	16.29	22.806	1.629	6.516	8.145	3.258	21.177	1.629	14.661	0	4.887	1.629	9.774	6.516	11.403	8.145	13.032	13.032	11.403	22.806	4.887	3.258	8.145	3.258	8.145	16.29	17.919	11.403	4.887	17.919	24.435	22.806	27.693	26.064	0	1.629	0	4.887	4.887	8.145	3.258	21.177	14.661	0	0	0	3.258	8.145	13.032	4.887	1.629	4.887	3.258	0	0	19.548	4.887	32.579	1.629	6.516	0	17.919	19.548	30.95	1.629	3.258	3.258	9.774	17.919	8.145	6.516	4.887	27.693	3.258	21.177	16.29	19.548	13.032	1.629	0	0	0	0	19.548	4.887	4.887	0	0	0	0	4.887	16.29	0	0	6.516	19.548	14.661	1.629	11.403	6.516	21.177	11.403	13.032	1.629	4.887	0	0	0	0	3.258	0	0	0	1.629	50:60,240.94:200,50:80
Irx6-NM_001301137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,33.34:200,50:80
Izumo1-NM_001018013	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	0	1.629	0	0	0	8.145	1.629	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	3.258	0	0	3.258	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108	2.15	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	1.629	1.629	1.629	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	3.258	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	3.258	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	6.516	0	0	4.887	68.417	13.032	11.403	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	0	1.629	0	0	0	0	4.887	0	1.629	0	0	0	1.629	0	0	0	0	0	0	50:60,27.16:200,50:80
Kcnip3-NM_001111331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.145	6.516	0	0	0	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	0	11.403	3.258	1.629	3.258	1.629	0	3.258	0	1.629	0	0	0	1.629	0	0	0	1.629	0	3.258	0	1.629	3.258	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	1.629	0	0	0	0	1.629	1.629	0	0	1.629	0	0	0	0	4.887	1.629	0	0	0	1.629	1.629	0	0	6.516	3.258	0	1.629	0	0	0	0	1.629	0	0	1.629	6.516	0	0	1.629	0	0	0	1.629	0	0	0	0	1.629	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	1.629	0	0	0	0	0	0	0	4.887	0	0	0	0	0	0	0	1.629	0	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	3.258	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	50:60,130.01:200,50:80
Kctd10-NM_026145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	1.629	1.629	104.254	64.084	51.573	14.661	13.602	2.688	4.887	1.629	16.29	13.032	6.516	35.837	37.466	8.145	3.258	6.516	9.774	1.629	6.516	1.629	9.774	3.258	3.258	4.887	13.032	17.919	3.258	4.887	3.258	3.258	3.258	8.145	1.629	6.516	9.774	4.887	1.629	1.629	0	0	4.887	1.629	0	8.145	3.258	0	9.774	14.661	3.258	1.629	3.535	6.239	8.145	6.516	3.258	4.887	6.516	4.887	16.29	3.258	19.548	13.162	9.644	0	0	0	0	6.516	14.661	4.724	6.679	6.516	13.032	0	6.516	6.516	0	1.629	8.145	1.629	1.629	16.29	16.29	3.258	14.661	3.258	1.629	6.516	3.258	0	0	3.258	3.763	7.64	0	3.779	7.624	8.145	1.629	3.258	13.032	16.29	8.145	1.629	1.629	1.629	10.393	10.784	1.629	0	6.516	3.258	1.629	0	6.516	1.629	6.516	3.258	24.435	21.177	1.629	0	1.629	0	6.516	8.145	17.919	6.516	1.629	1.629	0	3.258	1.629	3.258	1.629	1.629	0	27.693	19.548	21.177	4.887	1.629	0	0	0.244	22.561	4.887	3.258	9.774	1.629	4.887	0	0	1.629	1.629	3.258	0	3.258	3.258	6.516	4.887	3.258	3.258	0	11.403	8.503	12.673	19.548	4.887	0	8.145	16.29	9.774	9.774	1.629	0	3.258	11.403	17.919	6.516	9.774	1.629	3.258	0	0	26.454	15.899	19.548	4.887	0	3.258	4.887	4.887	0	0	0	9.774	0	1.629	6.516	1.629	1.629	0	1.629	8.145	0	0	1.629	3.258	1.629	1.629	0	1.629	0	4.887	0	0	0	0	6.516	6.516	8.145	3.258	4.887	1.629	0	1.629	3.258	4.887	0	1.629	8.145	3.258	3.258	0	0	0	9.774	0	0	0	3.258	1.629	0	0	0	4.887	6.516	29.321	8.145	0	0	0	3.258	4.887	3.258	3.258	0	0	3.258	4.887	0	0	1.629	6.516	3.258	0	0	1.629	0	3.258	1.629	8.145	0	3.258	11.403	1.629	1.629	0	0	50:60,84.67:200,50:80
